암호화요양기호,요양기관명,종별코드,종별코드명,설립구분코드,설립구분코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원링크,개설일자,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,격리병실병상수,무균치료실병상수,Latitude,Longitude
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은강안병원,11,종합병원,11,의료법인,210000,부산,210014,부산수영구,,48265,"부산광역시 수영구 수영로 493, (남천동)",051-625-0900,,20050223,54,454,29,0,0,1,11,14,65,0,0,3,0,35.1501921,129.1105517
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 은혜와감사의료재단 화성중앙종합병원,11,종합병원,11,의료법인,310000,경기,312500,화성시,,18592,"경기도 화성시 향남읍 발안로 5, ()",031-352-8114,,20041030,3,128,8,0,0,0,3,10,25,0,0,0,0,37.1313518,126.9108729
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,서울산보람병원,11,종합병원,11,의료법인,260000,울산,260100,울산울주군,,44948,"울산광역시 울주군 삼남읍 중평로 53, 서울산보람병원",052-255-7114,,20070201,35,178,0,0,0,0,3,11,33,0,0,0,0,35.5596168,129.1205746
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,비에이치에스한서병원,11,종합병원,11,의료법인,210000,부산,210014,부산수영구,,48253,"부산광역시 수영구 수영로 615, (광안동)",051-756-0081,,19871102,31,249,16,0,0,0,3,20,13,0,0,3,0,35.1608145,129.113196
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz,여수전남병원,11,종합병원,12,개인,360000,전남,360500,여수시,,59718,"전라남도 여수시 좌수영로 49,  (광무동)",061-640-7128,,19880702,12,258,11,0,0,1,4,11,16,0,0,2,0,34.7468482,127.7271777
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,양산부산대학교병원,1,상급종합,3,공립,380000,경남,381100,양산시,,50612,"경상남도 양산시 물금읍 금오로 20, ()",055-360-1000,,20081024,92,935,58,13,38,4,25,45,46,7,26,23,8,35.3251513,129.0068369
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,추병원,11,종합병원,12,개인,310000,경기,310800,의정부시,,11686,"경기도 의정부시 평화로 650, (의정부동)",031-845-7777,,19950403,4,213,15,0,0,1,3,14,16,0,0,0,0,37.7497515,127.0452671
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,목포한국병원,11,종합병원,12,개인,360000,전남,360300,목포시,,58643,"전라남도 목포시 영산로 483,  (상동)",061-270-5800,,19960510,20,486,68,0,0,2,9,24,38,0,0,3,0,34.8146269,126.4115892
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,조은오산병원,11,종합병원,12,개인,310000,경기,311800,오산시,,18136,"경기도 오산시 오산로 307, (오산동)",1544-5355,,20160526,4,194,8,0,0,0,4,10,33,0,0,0,0,37.1541993,127.0681984
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,전북대학교병원,1,상급종합,1,국립,350000,전북,350402,전주덕진구,,54907,"전라북도 전주시 덕진구 건지로 20,  (금암동)",063-250-1129,,19830128,18,999,73,10,25,3,21,48,32,0,0,59,12,35.8470078,127.14076
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,울산엘리야병원,11,종합병원,12,개인,260000,울산,260004,울산북구,,44228,"울산광역시 북구 호계로 285, (호계동)",052-290-2100,,20020902,18,146,0,0,0,0,4,10,18,0,0,0,0,35.6288232,129.3505763
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,새통영병원,11,종합병원,12,개인,380000,경남,380800,통영시,,53034,"경상남도 통영시 무전7길 192, (무전동)",055-646-6000,,20080811,6,233,0,0,0,0,3,10,28,0,0,0,0,34.8653464,128.4206919
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 대우의료재단대우병원,11,종합병원,11,의료법인,380000,경남,381000,거제시,,53317,"경상남도 거제시 두모길 16, (두모동)",055-680-8114,,19830219,27,188,10,0,0,0,3,10,30,0,0,0,0,34.8718635,128.7221839
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,경기도의료원 안성병원,11,종합병원,3,공립,310000,경기,312400,안성시,,17568,"경기도 안성시 남파로 95, 경기도의료원 안성병원 (당왕동)",031-8046-5000,,19830701,20,158,15,0,0,0,5,15,12,0,0,8,0,37.017237,127.2604149
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인 우범의료재단 장흥종합병원,11,종합병원,11,의료법인,360000,전남,360018,장흥군,,59325,"전라남도 장흥군 장흥읍 흥성로 74, 74",061-862-8300,,19880801,5,177,0,0,0,0,2,10,8,0,0,0,0,34.6770509,126.9109348
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,부산광역시의료원,11,종합병원,3,공립,210000,부산,210013,부산연제구,,47527,"부산광역시 연제구 월드컵대로 359, (거제동, 1동, 5동일부)",051-507-3000,,19820630,32,434,27,0,0,2,7,23,34,0,27,23,0,35.1867155,129.0589631
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,11,종합병원,11,의료법인,110000,서울,110019,중랑구,,2063,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",02-437-5011,,19830822,5,119,0,0,0,0,2,8,29,0,0,0,0,37.6007867,127.109078
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,11,종합병원,11,의료법인,390000,제주,390200,제주시,삼도일동,63183,"제주특별자치도 제주시 서광로 193, (삼도일동)",064-750-0000,,19830225,23,184,10,0,0,1,4,10,12,0,0,0,0,33.5003973,126.5167396
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,웅상중앙병원,11,종합병원,12,개인,380000,경남,381100,양산시,,50536,"경상남도 양산시 서창로 59, (명동)",1600-7582,,20150202,28,225,13,0,0,0,3,12,28,0,0,0,0,35.4064069,129.1644847
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,상주적십자병원,11,종합병원,3,공립,370000,경북,370900,상주시,,37199,"경상북도 상주시 상서문로 53,  (남성동)",054-534-3501,,19940111,4,190,10,0,0,1,3,10,12,0,0,1,0,36.4145434,128.1556158
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,삼육서울병원,11,종합병원,9,재단법인,110000,서울,110007,동대문구,,2500,"서울특별시 동대문구 망우로 82, (휘경동)",02-2244-0191,,19660107,16,368,18,0,4,5,5,20,37,0,0,4,0,37.589321,127.064443
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,구로성심병원,11,종합병원,12,개인,110000,서울,110005,구로구,,8223,"서울특별시 구로구 경인로 427, 구로성심병원 (고척동)",02-2067-1500,,20000209,1,190,11,0,0,0,3,11,15,0,0,0,0,37.4996208,126.866356
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,선한병원,11,종합병원,12,개인,240000,광주,240003,광주서구,,61917,"광주광역시 서구 무진대로 975-0,  (광천동)",062-466-1000,,20151015,14,182,0,0,0,0,5,8,22,0,0,0,0,35.1616044,126.8869879
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,검단탑병원,11,종합병원,12,개인,220000,인천,220005,인천서구,,0,"인천광역시 서구 청마로19번길 5- , (당하동)",032-590-0114,,20090112,8,270,17,0,0,0,5,21,24,0,0,2,0,37.5925198,126.6711061
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,11,종합병원,11,의료법인,250000,대전,250001,대전유성구,,34084,"대전광역시 유성구 북유성대로 93, (지족동)",042-609-1000,,20070629,37,271,16,0,0,1,7,20,14,0,0,5,0,36.372204,127.325774
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,순천의료재단 성남정병원,11,종합병원,11,의료법인,310000,경기,310401,성남수정구,,13316,"경기도 성남시 수정구 수정로 76, 지하3~10층 (수진동)",031-757-8900,,20040303,7,226,8,0,0,0,5,11,25,0,0,0,0,37.4369688,127.1286326
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,현대유비스병원,11,종합병원,11,의료법인,220000,인천,220001,인천미추홀구,,22173,"인천광역시 미추홀구 독배로 503-0, 현대유비스병원",032-888-7575,,20130701,12,273,14,0,0,0,6,19,54,0,0,0,0,37.4614899,126.6429794
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,제주대학교병원,11,종합병원,5,특수법인,390000,제주,390200,제주시,,0,"제주특별자치도 제주시 아란13길 15- , 제주대학교병원 (아라일동)",064-717-1114,,19651002,25,499,35,3,16,5,12,28,13,0,26,51,0,33.4670429,126.5457559
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,부안성모병원,11,종합병원,12,개인,350000,전북,350005,부안군,,56313,"전라북도 부안군 부안읍 오정2길 24, ()",063-581-5100,,20071231,0,263,9,0,0,0,4,12,28,0,0,0,0,35.7247837,126.7344644
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,영광종합병원,11,종합병원,11,의료법인,360000,전남,360014,영광군,,57035,"전라남도 영광군 영광읍 와룡로 3, ()",061-350-8091,,19830810,31,256,7,0,0,1,3,10,18,0,0,0,0,35.2843259,126.4992981
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 인당의료재단 해운대부민병원,11,종합병원,11,의료법인,210000,부산,210009,부산해운대구,,48094,"부산광역시 해운대구 해운대로 584, (우동)",602-8000,,20150709,14,323,17,0,0,1,7,10,28,0,0,3,0,35.1614125,129.1556833
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,전남대학교병원,1,상급종합,3,공립,240000,광주,240001,광주동구,,61469,"광주광역시 동구 제봉로 42,  (학동)",062-1899-0000,,19830415,29,845,108,8,45,8,22,37,7,0,32,7,0,35.1417259,126.9220237
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,희명병원,11,종합병원,11,의료법인,110000,서울,110025,금천구,,8626,"서울특별시 금천구 시흥대로 244, (시흥동)",02-804-0002,,19850621,0,198,35,0,0,0,2,10,28,0,0,0,0,37.4557233,126.9006229
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDIjJDgz,의료법인 동해동인병원,11,종합병원,11,의료법인,320000,강원,320200,동해시,평릉동,25751,"강원특별자치도 동해시 하평로 26, (평릉동)",033-530-0114,,19830725,15,147,20,0,0,0,2,11,15,0,110,2,0,37.5300551,129.1073958
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,명지성모병원,11,종합병원,12,개인,110000,서울,110013,영등포구,,7417,"서울특별시 영등포구 도림로 156, 명지성모병원 (대림동)",02-1899-1475,,19840807,4,204,13,0,0,1,3,10,15,0,0,5,0,37.4939034,126.8992293
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 행도의료재단 해동병원,11,종합병원,11,의료법인,210000,부산,210007,부산영도구,,49035,"부산광역시 영도구 태종로 133, (봉래동3가)",051-412-6161,,19840705,12,242,9,0,0,0,3,7,19,0,0,2,0,35.0944702,129.0443361
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,제주한라병원,11,종합병원,11,의료법인,390000,제주,390200,제주시,연동,63127,"제주특별자치도 제주시 도령로 65, (연동)",064-740-5000,,19831029,33,393,55,0,7,3,8,31,14,0,0,10,6,33.4903589,126.4849264
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,우리들병원,11,종합병원,11,의료법인,110000,서울,110003,강서구,,7505,"서울특별시 강서구 하늘길 70, (과해동)",02-2660-7500,,20120430,3,161,0,0,0,0,7,1,17,0,0,1,0,37.5618103,126.7986587
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,근로복지공단 동해병원,11,종합병원,3,공립,320000,강원,320200,동해시,,0,"강원특별자치도 동해시 하평로 11- , (평릉동)",033-530-3100,,19830125,2,245,8,0,0,0,2,8,16,0,0,4,0,37.531369,129.1078758
